layers	GCF_900698845_1	GCF_005080825_1	GCF_005082825_1	GCF_900698905_1	GCF_005083565_1	GCF_009068925_1	GCF_900698915_1	GCF_005081185_1	GCF_900698975_1	GCF_005081705_1	GCF_900699035_1	GCF_005080885_1	GCF_900698895_1	GCF_009069125_1	GCF_005082365_1	GCF_900698945_1	GCF_005080845_1	GCF_900560745_1	GCF_005083345_1	GCF_005080725_1	GCF_900698865_1	GCF_005083105_1	GCF_900699025_1	GCF_005081945_1	GCF_005080745_1	GCF_005080765_1
GCF_005080725_1	0.236889732332884	0.309871649862469	0.339976029223272	0.262706871287567	0.33823919425081	0.32194125773889	0.28452321551094	0.337054383406485	0.250258491456796	0.326272633408255	0.268753063007237	0.338940087639393	0.283953930205262	0.351586994318825	0.343221491190405	0.272405497529834	0.334219861798476	0.238625698719056	0.34408883541165	1.0	0.249978422519181	0.349691782354585	0.240136262709347	0.336119460976278	0.298634396188227	0.242638895700123
GCF_005080745_1	0.174556032309459	0.221902938815007	0.337223070299189	0.1863411729092	0.341827228823661	0.311982703182417	0.205467036355728	0.313848859684566	0.168977579005881	0.325064840637473	0.192305468048537	0.323701169867615	0.198026116989696	0.326732094900097	0.328034749767754	0.189226699392976	0.338295820926143	0.170814902097297	0.319116090311256	0.203153252557151	0.179540380673306	0.330902561270286	0.162321972797296	0.336755099138642	1.0	0.207629032109589
GCF_005080765_1	0.174292010648981	0.230769984533656	0.263542560638633	0.192029116954108	0.264596240774722	0.242121960212179	0.209778210813237	0.249271320373197	0.174929493449321	0.260355764732046	0.197108800510563	0.260767641560679	0.207921568451559	0.261810590795893	0.268548497567832	0.199889344745758	0.255709637804754	0.18551802788989	0.255548793146632	0.1956846558617	0.18293950932413	0.267549573049667	0.178259040216964	0.25822712213868	0.221372058479171	1.0
GCF_005080825_1	0.205689886290936	1.0	0.315279713710001	0.213735197484534	0.307176159428091	0.296551023572851	0.256801453266359	0.291700642787527	0.208028402586095	0.292077001086108	0.241834774802447	0.307437226197919	0.251950273967749	0.322113763148138	0.305515095532031	0.22934484247153	0.310583229814976	0.204848626078067	0.311509731450335	0.225444792540237	0.20765357095958	0.328246852650286	0.202354659112896	0.301632340579387	0.228231956796747	0.247684997590171
GCF_005080845_1	0.185026321536654	0.261084528646946	0.717747241705641	0.18685403106135	0.712003971214996	0.701890777193388	0.207955697922164	0.679727168528275	0.185972605091628	0.702453175671256	0.200363924031282	0.631238935791895	0.214751090477944	0.741713871937999	0.68089077451165	0.200393787117746	1.0	0.184060659817789	0.730775281791914	0.220828779988441	0.188604221175904	0.73503576658506	0.181900251621975	0.715896278218628	0.316816575579973	0.231702222383143
GCF_005080885_1	0.179313616360226	0.262351373071444	0.710864169926325	0.188781107408971	0.748647326986377	0.601684257285395	0.222499118754014	0.673226522920817	0.184283678621572	0.713251718637792	0.214412103870682	1.0	0.229973838321495	0.636220937138509	0.70703740614912	0.207119616725682	0.652219650244066	0.187491388456943	0.630282789227631	0.233148950305505	0.184989142156573	0.634705016980615	0.178163715069911	0.706870976021629	0.312176950193954	0.222008321811178
GCF_005081185_1	0.163742322928114	0.23821293454637	0.802194352143965	0.173615058219801	0.729310120627502	0.619371786092305	0.201659268922964	1.0	0.168522008076029	0.724362658658658	0.190559353080914	0.650065920976911	0.201441688547645	0.651187931113737	0.703091847085882	0.182853856738043	0.683623452370055	0.170670180982339	0.641352911515018	0.217649669219019	0.170193626690743	0.647338522610107	0.166071545700487	0.734518038484988	0.310804119577417	0.213025907330579
GCF_005081705_1	0.166508360484497	0.245046458471883	0.769328443099323	0.172238020295676	0.787024925398407	0.648042298473663	0.196925941004199	0.720855655859472	0.162974654230594	1.0	0.187528128119681	0.68841418739003	0.193852283079933	0.684272863492131	0.782837935814176	0.185512204225076	0.708423985096983	0.165894593829854	0.671037367470768	0.224716310782578	0.167110945151754	0.680488781900656	0.161705017178946	0.774258034109107	0.311055010639134	0.216921716653779
GCF_005081945_1	0.178092143494488	0.257131343143093	0.770306266477249	0.192054661012963	0.774694250853885	0.650578211547761	0.221841771623847	0.727756809033204	0.182273464046737	0.773069282775856	0.199411857919127	0.687214895808292	0.214659286559411	0.682428983403214	0.73954468713854	0.205610156482031	0.715625319241077	0.177668160905992	0.669965301403154	0.226042982548375	0.186856897588711	0.681207913754729	0.180412785452196	1.0	0.322927864107592	0.228243526639304
GCF_005082365_1	0.173749183061488	0.244496004211059	0.751943207974443	0.182947604300995	0.76794813913062	0.643507183097912	0.211499711882486	0.719940601783857	0.178229540909545	0.796083075404353	0.195805410013808	0.688602538719023	0.204809563353322	0.674336086320156	1.0	0.195701560188269	0.697206986800109	0.17470279103024	0.660842640667851	0.228035197490934	0.183120352975132	0.665106704309163	0.176337752436619	0.752800654857103	0.321677093762883	0.227505549874804
